price,make,model,year,mileage,display_color,vin,dealer_name,state,trim,body_style,condition,city
950,dodge,van,2012,145174,white,  2c4rdgbg5cr408504,167619457,MD,N/A,N/A,used,N/A
20300,ford,f-750,2012,188394,white,  3frnf7fa7cv186728,167793514,MO,N/A,N/A,used,N/A
6000,ford,cab,2012,129873,white,  1fduf5gt7ceb24329,167530332,VA,N/A,N/A,used,N/A
15000,Nissan,Frontier,2012,184710 ,Black,1N6AD0ER3CC479501,Moss Bros. Chevrolet,CA,SV V6,truck,used,Moreno Valley
16998,Honda,CRV,2012,83695 ,Blue,3CZRM3H53CG700618,CarMax Murrieta - Now offering Curbside Pickup and Home Delivery,CA,EX,suv,used,Murrieta
20499,Mercedes-Benz,SLK,2012,86059 ,Steel Grey Metallic,WDDPK5HA1CF023782,Texas Direct Auto,TX,SLK 350,convertible,used,Stafford
28885,Porsche,Panamera,2012,118162 ,BLUE,WP0AB2A77CL060284,Regency USA Inc,CA,4S,sedan,used,Wilmington
15998,Kia,Sportage,2012,91010 ,White,KNDPC3A26C7259899,CarMax Henderson - Now offering Curbside Pickup and Home Delivery,NV,EX,suv,used,Henderson
22494,Infiniti,QX56,2012,114101 ,Moonlight White,JN8AZ2NE6C9015374,Sport City Toyota,TX,Base,suv,used,Dallas
11997,Honda,Civic,2012,126060 ,Alabaster Silver Metallic,19XFB2F88CE370816,Look Larson Hyundai,WA,EX,sedan,used,Tacoma
13950,Subaru,Outback,2012,112566 ,Gray,4S4BRBCCXC3213262,Shift LA - Test Drives Delivered to You,CA,2.5i Premium,crossover,used,Commerce
20998,Lexus,RX 350,2012,101322 ,Black,2T2BK1BA4CC136152,CarMax Danvers - Now offering Curbside Pickup,MA,Base,suv,used,Danvers
37998,Chevrolet,Suburban,2012,46102 ,Black,1GNSCKE00CR190572,CarMax Gulf Freeway - Now offering Curbside Pickup and Home Delivery,TX,LTZ 1500,suv,used,Houston
26250,Ford,F150,2012,55824 ,Green,1FTFW1EF3CFB24759,Shift Sacramento - Test Drives Delivered to You,CA,XLT,truck,used,Sacramento
23888,Chevrolet,Camaro,2013,41190 ,Black,2G1FT1EW5D9195358,SC MOTORS,CA,SS,coupe,used,Placentia
13950,BMW,X3,2013,92377 ,Black,5UXWX9C57D0A31903,Shift Sacramento - Test Drives Delivered to You,CA,xDrive28i,suv,used,Sacramento
12999,FIAT,500c,2013,71031 ,Nero (Black),3C3CFFJH5DT689761,California Motors Direct1,CA,Abarth,convertible,used,Santa Ana
18998,Honda,Accord,2013,53816 ,Silver,1HGCR2F8XDA010466,CarMax Hartford - Now offering Curbside Pickup and Home Delivery,CT,EX-L,sedan,used,Hartford
29559,Jeep,Wrangler Unlimited,2013,73887 ,Bright White Clearcoat,1C4HJWEG5DL595926,Marthaler CDJR,MN,Sahara,suv,used,Worthington
22996,Chevrolet,Silverado 1500,2013,115192 ,Green,3GCPKSE75DG208337,Ray Chevrolet,IL,LT,truck,used,Fox Lake
19657,Toyota,Highlander,2013,106375 ,Black,5TDDK3EH0DS175377,Heritage Toyota Owings Mills,MD,Limited,suv,used,Owings Mills
27750,Ram,1500,2013,70419 ,Bright Silver Metallic Clearcoat,1C6RR7MT1DS629715,Schafer Chevrolet,MI,Sport,truck,used,Pinconning
9994,Kia,Optima,2013,143001 ,Snow White Pearl,KNAGM4A73D5377367,Camelback Toyota,AZ,LX,sedan,used,Phoenix
17500,MINI,Cooper,2013,28346 ,White,WMWSV3C59DT388995,Shift Seattle - Test Drives Delivered to You,WA,Cooper S,hatchback,used,Auburn
16998,BMW,X3,2013,92280 ,Black,5UXWX7C58DL978951,Southern Pines Chevrolet Buick GMC,NC,xDrive35i,suv,used,Southern Pines
21998,Toyota,Tacoma,2013,73115 ,White,5TFNX4CN2DX018223,CarMax Gaithersburg - Now offering Curbside Pickup,MD,Base,truck,used,Gaithersburg
36998,Ford,F150,2013,117369 ,Black,1FTFW1R63DFB52251,CarMax Memphis - Now offering Curbside Pickup,TN,SVT Raptor,truck,used,Memphis
22998,Ford,Edge,2013,52344 ,Black,2FMDK3AK8DBC12531,CarMax LAX - Now offering Curbside Pickup and Home Delivery,CA,Sport,suv,used,Inglewood
15992,Chrysler,300,2013,50403 ,Glacier Blue Pearl Coat,2C3CCAAG4DH709977,AutoCenters Herculaneum,MO,Base,sedan,used,Herculaneum
10995,GMC,Terrain,2013,133002 ,Black,2GKFLZE3XD6136274,Auto Mall of Springfield,IL,Denali,suv,used,Springfield
12994,Ford,Taurus,2013,125827 ,Gray,1FAHP2KT5DG166597,Bill Currie Ford,FL,SHO,sedan,used,Tampa
17998,Lincoln,MKX,2013,99936 ,Black,2LMDJ6JKXDBL15085,CarMax Bristol - Now offering Curbside Pickup,TN,Base,suv,used,Bristol
33999,Ram,1500,2013,92429 ,Black,1C6RR7PT5DS502462,Northwest Motorsport - Missoula,MT,Laramie Limited,truck,used,Missoula
16995,Scion,tC,2013,62992 ,Classic Silver Metallic,JTKJF5C74D3062698,Carr Subaru,OR,Base,coupe,used,Beaverton
15225,Nissan,Pathfinder,2013,77970 ,Brilliant Silver,5N1AR2MMXDC645242,M & S Auto,CA,SV,suv,used,Sacramento
21999,Lexus,ES 350,2013,39429 ,White,JTHBK1GG1D2061135,Texas Direct Auto,TX,Base,sedan,used,Stafford
33500,Tesla,Model S,2013,64426 ,Red,5YJSA1CN0DFP09764,Shift SF - Test Drives Delivered to You,CA,Base,sedan,used,South San Francisco
24900,Mercedes-Benz,SClass,2013,99396 ,Black,WDDNG9EB4DA514858,Axis Motorcars,NJ,S 550 4MATIC,sedan,used,Jersey City
15998,Ford,Escape,2013,68453 ,Gray,1FMCU0GXXDUB64421,CarMax Palm Desert - Now offering Curbside Pickup,CA,SE,suv,used,Palm Desert
19998,Honda,CRV,2013,40127 ,Gray,2HKRM3H58DH518847,CarMax Irvine - Now offering Curbside Pickup and Home Delivery,CA,EX,suv,used,Irvine
16095,Ford,Escape,2013,52320 ,Deep Impact Blue,1FMCU9HX1DUB67968,CarLotz - Denver,CO,SEL,suv,used,Littleton
33999,BMW,M3,2013,92535 ,Alpine White,WBSKG9C53DJ593040,The Taverna Collection,FL,Base,coupe,used,Hollywood
24475,Toyota,4Runner,2013,121783 ,White,JTEBU5JR2D5133788,Maximum Auto Search,CO,SR5,suv,used,Englewood
19995,Honda,Accord,2013,57428 ,Champagne Frost Pearl,1HGCR2F58DA177592,R & B Auto Center,CA,Sport,sedan,used,Fontana
22995,GMC,Sierra 1500,2013,78707 ,Fire Red,3GTP1VE09DG120012,Ultimate Motorsports,TX,SLE,truck,used,Houston
30411,Toyota,Tundra,2013,81033 ,Silver,5TFUY5F11DX295856,Northwest Motorsport - Pasco,WA,Grade,truck,used,Pasco
16836,Toyota,Avalon,2013,82715 ,Blizzard Pearl,4T1BK1EB3DU071092,Peoria Nissan,AZ,XLE Premium,sedan,used,Peoria
16998,Dodge,Grand Caravan,2013,44181 ,White,2C4RDGBG2DR516077,CarMax Columbus - Now offering Curbside Pickup,GA,SE,minivan,used,Columbus
23550,Toyota,Tacoma,2013,45594 ,Gray,5TFTX4GN8DX014730,Shift Sacramento - Test Drives Delivered to You,CA,PreRunner,truck,used,Sacramento
28998,Jeep,Wrangler,2013,71535 ,Green,1C4BJWCG5DL571506,CarMax Knoxville - Now offering Curbside Pickup,TN,Rubicon,suv,used,Knoxville
17061,Mercedes-Benz,EClass,2013,99001 ,White,WDDHF8JB3DA733987,Maximum Auto Search,CO,E 350 Luxury 4MATIC,sedan,used,Englewood
12550,Honda,Civic,2013,79517 ,Black,19XFB2F51DE278650,Shift Seattle - Test Drives Delivered to You,WA,LX,sedan,used,Auburn
15499,Hyundai,Equus,2013,109734 ,White Satin Pearl,KMHGH4JH8DU062727,Texas Direct Auto,TX,Signature,sedan,used,Stafford
11488,Ford,F150,2013,235026 ,Silver,1FTFX1CF8DFD90716,Randy Marion Chevrolet Buick Cadillac,NC,STX,truck,used,Mooresville
17998,Hyundai,Sonata,2013,56223 ,Red,5NPEC4AC0DH670217,CarMax King of Prussia - Now offering Curbside Pickup,PA,Limited,sedan,used,King Of Prussia
21390,Cadillac,SRX,2013,22428 ,Glacier Blue Metallic,3GYFNDE37DS550844,Coral Springs Auto Mall,FL,Performance Collection,suv,used,Coral Springs
16699,Toyota,RAV4,2013,85095 ,Super White,2T3WFREVXDW069829,Montclair Auto Exchange,CA,XLE,suv,used,Montclair
18650,Lexus,CT 200h,2013,28955 ,Black,JTHKD5BH4D2161957,Shift LA - Test Drives Delivered to You,CA,Base,hatchback,used,Commerce
29998,GMC,Sierra 1500,2013,52101 ,Burgundy,1GTN2VE01DZ168303,CarMax Pharr - Now offering Curbside Pickup,TX,SLE,truck,used,Pharr
20999,Subaru,Impreza,2013,77858 ,Satin White Pearl,JF1GR7E68DG832456,LA Auto Exchange,CA,WRX,wagon,used,Montebello
12995,Toyota,Prius c,2013,60131 ,Classic Silver Metallic,JTDKDTB36D1046373,Highline Auto Sales,IL,Two,hatchback,used,Willowbrook
16495,Toyota,Avalon,2013,65447 ,Maroon,4T1BK1EB9DU021832,Premier Auto Group,NJ,XLE,sedan,used,Turnersville
22991,Chevrolet,Silverado 1500,2013,72827 ,Summit White,1GCRKSE70DZ348370,Shea Chevrolet Buick GMC,MI,LT,truck,used,Flint
23988,Ford,F150,2013,156878 ,Black,1FTFW1EF6DKD19506,Randy Marion Chevrolet Buick Cadillac,NC,XLT,truck,used,Mooresville
26998,Toyota,4Runner,2013,89191 ,Gray,JTEZU5JR8D5053782,CarMax Houston Katy Freeway - Now offering Curbside Pickup and Home Delivery,TX,SR5,suv,used,Katy
11350,Dodge,Dart,2013,76872 ,Gray,1C3CDFBH5DD235343,Shift Northern Oregon - Test Drives Delivered to You,OR,Rallye,sedan,used,Salem
10999,Honda,Accord,2013,167835 ,Red,1HGCR2F54DA059863,Klein Honda in Everett,WA,Sport,sedan,used,Everett
18998,Honda,Odyssey,2013,101341 ,Silver,5FNRL5H68DB088940,CarMax Pensacola - Now offering Curbside Pickup,FL,EX-L,minivan,used,Pensacola
42998,BMW,M3,2013,41155 ,Black,WBSDX9C55DE785352,CarMax Gastonia - Now offering Curbside Pickup and Home Delivery,NC,Base,convertible,used,Gastonia
18995,Ford,Mustang,2013,38700 ,Black,1ZVBP8AM7D5217751,A Better Way Wholesale,CT,V6 Premium,coupe,used,Naugatuck
7999,Ford,Focus,2013,87231 ,Oxford White,1FADP3F23DL210786,Fontana Motors Direct,CA,SE,sedan,used,Fontana
26050,Toyota,Sequoia,2013,174882 ,Blizzard Pearl,5TDDW5G19DS091459,Orr Cadillac of Shreveport,LA,Platinum,suv,used,Shreveport
24999,Ram,1500,2013,74895 ,Bright White,3C6JR6AT0DG508516,Fontana Motors Direct,CA,Express,truck,used,Fontana
15999,Chevrolet,Camaro,2013,67217 ,Gray,2G1FA1E32D9176827,Quebedeaux Buick GMC,AZ,LS,coupe,used,Tucson
9700,Kia,Rio,2013,68981 ,White,KNADM4A34D6184669,Shift San Diego - Test Drives Delivered to You,CA,LX,sedan,used,Oceanside
20998,Dodge,Charger,2013,59043 ,Orange,2C3CDXHG7DH594801,CarMax Dulles - Now offering Curbside Pickup and Home Delivery,VA,SXT,sedan,used,Sterling
12400,Honda,Fit,2013,60477 ,Red,JHMGE8H31DC035887,Shift Northern Oregon - Test Drives Delivered to You,OR,Base,hatchback,used,Salem
18998,Kia,Optima,2013,65523 ,Silver,5XXGR4A60DG215851,CarMax Modesto - Now Open,CA,SXL,sedan,used,Modesto
13650,Hyundai,Azera,2013,69781 ,Black,KMHFG4JG8DA285146,Shift LA - Test Drives Delivered to You,CA,Base,sedan,used,Commerce
21998,Toyota,Sienna,2013,70907 ,Gray,5TDKK3DC4DS368760,CarMax Fresno - Now Open,CA,LE 8-Passenger,minivan,used,Fresno
33000,Porsche,Panamera,2013,98485 ,GRAY,WP0AB2A7XDL060281,Golden Gear Group,IN,S,sedan,used,Fishers
12400,Kia,Sorento,2013,104554 ,Silver,5XYKT3A64DG398768,Shift San Diego - Test Drives Delivered to You,CA,LX,suv,used,Oceanside
10999,Scion,tC,2013,89176 ,Sizzling Crimson Mica,JTKJF5C74D3048266,605 Auto Sales,CA,Base,coupe,used,Bellflower
12999,Kia,Optima,2013,92514 ,Ebony Black,5XXGN4A75DG211668,Texas Direct Auto,TX,EX,sedan,used,Stafford
11998,Toyota,Corolla,2013,123981 ,Black,2T1BU4EE5DC996688,Bill Penney Toyota,AL,S,sedan,used,Huntsville
25500,Ford,F150,2013,123398 ,Red,1FTFW1ET4DFA75028,Land Rover Alexandria,VA,Limited,truck,used,Alexandria
21999,Chevrolet,Silverado 1500,2013,75804 ,Summit White,1GCNCPEX9DZ178003,California Motors Direct1,CA,Work Truck,truck,used,Santa Ana
12495,Dodge,Journey,2013,65930 ,Brilliant Black Crystal Pearl,3C4PDCBB0DT521134,Solomon Chrysler Jeep Dodge Carmichaels,PA,SXT,suv,used,Carmichaels
13999,Honda,Accord,2013,99894 ,BLUE,1HGCT1B80DA025933,OC Auto Exchange,CA,EX-L,coupe,used,Fullerton
35817,Audi,RS 5,2013,72215 ,Phantom Black Pearl,WUAC6AFR6DA900055,Ken Garff Ford American Fork,UT,quattro,coupe,used,American Fork
27995,Ford,F150,2013,101608 ,Oxford White,1FTFW1ET5DKG04249,Borgman Ford Mazda,MI,King Ranch,truck,used,Grandville
16998,Nissan,Pathfinder,2013,99018 ,White,5N1AR2MN0DC644822,CarMax Norcross - Now offering Curbside Pickup and Home Delivery,GA,SL,suv,used,Norcross
1300,dodge,van,2013,135561,white,  2c4rdgcg3dr749500,167616430,TN,N/A,N/A,used,N/A
20998,GMC,Terrain,2013,25344 ,Blue,2GKALMEK4D6218327,CarMax West Broad - Now offering Curbside Pickup and Home Delivery,VA,SLE-1,suv,used,Glen Allen
8700,ford,van,2013,64598,white,  1ftse3el2dda91463,167773678,PA,N/A,N/A,used,N/A
13000,ford,cutaway,2013,136661,white,  1fdwe3fs8dda78168,167569071,CO,N/A,N/A,used,N/A
1500,chevrolet,sonic,2013,66079,black,  1g1jg6sb3d4251006,167773667,PA,N/A,N/A,used,N/A
20800,dodge,van,2013,33739,gold,  2c4rdgdg1dr557085,167800125,NV,N/A,N/A,used,N/A
5800,dodge,journey,2013,111628,white,  3c4pddfg9dt523590,167780745,WI,N/A,N/A,used,N/A
2500,dodge,van,2013,163260,red,  2c4rdgbg8dr566594,167532547,TN,N/A,N/A,used,N/A
8200,ford,bus,2013,105880,silver,  1fbne3bl5dda27813,167785850,new jersey,N/A,N/A,used,N/A
7300,ford,f-150,2013,125451,white,  1ftnf1et8dkf99625,167787614,OR,N/A,N/A,used,N/A
8000,ford,cutaway,2013,250831,no_color,  1fdfe4fs4dda28874,167530369,new jersey,N/A,N/A,used,N/A
6500,ford,f-150,2013,95655,white,  1ftnf1et8dkd91793,167787623,OR,N/A,N/A,used,N/A
18950,Lexus,RX 350,2013,94157 ,Black,2T2ZK1BA9DC096912,Shift LA - Test Drives Delivered to You,CA,Base,suv,used,Commerce
4500,dodge,van,2013,107224,white,  2c4rdgbg6dr505681,167609840,FL,N/A,N/A,used,N/A
19966,Cadillac,XTS,2013,79949 ,Black,2G61V5S32D9175195,Cadillac of Novi,MI,Platinum Collection,sedan,used,Novi
11900,ford,bus,2013,83030,white,  1fbne3bl8dda45318,167733513,CA,N/A,N/A,used,N/A
15488,Acura,MDX,2013,117704 ,Palladium Metallic,2HNYD2H25DH506265,Camelback Toyota,AZ,SH-AWD,suv,used,Phoenix
15000,Ford,Edge,2013,79344 ,White,2FMDK3KC9DBA66664,East County Pre-Owned Superstore,CA,Limited,suv,used,El Cajon
17594,Acura,RDX,2013,80207 ,Graphite Luster Metallic,5J8TB4H58DL001739,Burnsville Motors,MN,w/Tech,suv,used,Burnsville
36998,BMW,M3,2013,50734 ,Black,WBSDX9C57DE785997,CarMax Mobile - Now offering Curbside Pickup,AL,Base,convertible,used,Mobile
12000,Ford,Flex,2013,132222 ,Ginger Ale Metallic,2FMHK6DT7DBD17620,Schafer Chevrolet,MI,Limited,crossover,used,Pinconning
13950,Ford,Fusion Hybrid,2013,68954 ,Gray,3FA6P0RU6DR386110,Shift LA - Test Drives Delivered to You,CA,Titanium,sedan,used,Commerce
28998,Ram,1500,2013,86889 ,Red,1C6RR6NT1DS723750,CarMax Parker - Now offering Curbside Pickup and Home Delivery,CO,Laramie,truck,used,Parker
10887,Volkswagen,Golf,2013,70685 ,Blue Graphite Metallic,WVWDB7AJ3DW119935,Peoria Nissan,AZ,2.5L PZEV,hatchback,used,Peoria
24998,Honda,Ridgeline,2013,101349 ,Black,5FPYK1F78DB011527,CarMax San Gabriel Valley/Duarte - Now offering Curbside Pickup and Home Delivery,CA,Sport,truck,used,Duarte
11690,Chrysler,200,2013,55247 ,Cashmere Pearlcoat,1C3CCBCG7DN597914,Lexus of Merrillville,IN,Limited,sedan,used,Merrillville
39500,GMC,Savana Cargo,2013,47523 ,Sand Beige Metallic,1GDS7DC41D1135526,Elder Ford of Tampa,FL,1500,passenger_cargo_van,used,Tampa
22998,Ford,F150,2013,59623 ,White,1FTNF1CF6DKD43576,CarMax Fort Bend - Now offering Curbside Pickup and Home Delivery,TX,XL,truck,used,Richmond
18988,Audi,A6,2013,59287 ,Silver,WAUGFAFC8DN081324,Marin Mazda,CA,2.0T quattro Premium Plus,sedan,used,San Rafael
22950,Toyota,Tacoma,2013,98604 ,Silver,3TMJU4GN5DM145149,Shift San Diego - Test Drives Delivered to You,CA,PreRunner V6,truck,used,Oceanside
34999,Chevrolet,Silverado 1500,2013,79285 ,Black,3GCUKTE23DG339456,Northwest Motorsport - Spokane,WA,LTZ,truck,used,Spokane Valley
24998,Chevrolet,Silverado 1500,2013,96678 ,Blue,1GCRKSE79DZ139886,CarMax Dayton - Now offering Curbside Pickup,OH,LT,truck,used,West Carrollton
31998,GMC,Yukon,2013,84273 ,Gray,1GKS1EEF4DR327622,CarMax Austin South - Now offering Curbside Pickup and Home Delivery,TX,Denali,suv,used,Austin
16962,Ford,F150,2013,172598 ,Red,1FTFW1ETXDKD53762,Heller Ford,IL,XLT,truck,used,El Paso
19999,Toyota,Highlander,2013,92698 ,Magnetic Gray Metallic,5TDBK3EH3DS263895,Brunswick Auto Mart,OH,SE,suv,used,Brunswick
17998,Honda,Pilot,2013,124141 ,Burgundy,5FNYF3H58DB032883,CarMax Memphis - Now offering Curbside Pickup,TN,EX-L,suv,used,Memphis
23995,Chevrolet,Suburban,2013,81625 ,Summit White,1GNSCKE01DR289063,Ultimate Motorsports,TX,LTZ 1500,suv,used,Houston
32999,Ram,1500,2013,61140 ,Blue,1C6RR7NTXDS690723,Northwest Motorsport - Pasco,WA,Laramie,truck,used,Pasco
8690,Chevrolet,Cruze,2013,84203 ,Silver Ice Metallic,1G1PC5SBXD7202139,D&C Motor Company,OR,1LT Auto,sedan,used,Portland
24995,Nissan,370Z,2013,65725 ,Pearl White Metallic,JN1AZ4EH2DM880104,Pacific Auto Center - Costa Mesa,CA,Base,coupe,used,Costa Mesa
25333,Jeep,Grand Cherokee,2014,85040 ,Black,1C4RJFJT8EC448749,Yark Chrysler Jeep Dodge Ram,OH,Summit,suv,used,Toledo
22998,Toyota,Tacoma,2014,73321 ,Gray,5TFNX4CN6EX032806,CarMax Costa Mesa - Now offering Curbside Pickup and Home Delivery,CA,Base,truck,used,Costa Mesa
12990,Toyota,Camry,2014,106451 ,Multicolored,4T1BF1FK9EU343892,Bomnin Chevrolet West Kendall,FL,XLE,sedan,used,Miami
44031,Mercedes-Benz,SClass,2014,42426 ,Black,WDDUG8CB5EA009860,Miami Lakes Automall,FL,S 550,sedan,used,Miami Lakes
35998,Chevrolet,Silverado 1500,2014,67340 ,White,3GCUKREC9EG211977,CarMax Lancaster - Now offering Curbside Pickup,PA,LT,truck,used,Lancaster
18998,Nissan,Rogue,2014,64987 ,White,5N1AT2MV4EC808916,CarMax Omaha - Now offering Curbside Pickup,NE,SL,crossover,used,Omaha
26998,Ram,1500,2014,98374 ,Red,1C6RR7KT6ES418515,CarMax Louisville - Now offering Curbside Pickup,KY,Tradesman,truck,used,Louisville
12000,Chevrolet,Cruze,2014,96488 ,Crystal Red Tintcoat,1G1P75SZ7E7100204,Bob Steele Chevrolet,FL,Diesel,sedan,used,Cocoa
28933,Toyota,Tacoma,2014,118530 ,Magnetic Gray Metallic,3TMLU4EN5EM140613,Camelback Toyota,AZ,V6,truck,used,Phoenix
11274,Ford,Fiesta,2014,50110 ,Ruby Red Metallic Tinted Clearcoat,3FADP4CJ5EM145067,Raymond Chevrolet Kia,IL,Titanium,sedan,used,Antioch
50395,Ford,F250 Super Duty,2014,74187 ,Ruby Red Metallic Tinted Clearcoat,1FT7W2BT5EEB49997,Trust Auto,MD,King Ranch,truck,used,Sykesville
21850,Lexus,IS 250,2014,75300 ,Black,JTHBF1D27E5006511,Shift SF - Test Drives Delivered to You,CA,Base,sedan,used,South San Francisco
12962,Ford,Explorer,2014,171919 ,White,1FM5K8F83EGC02966,Heller Ford,IL,Limited,suv,used,El Paso
24400,Lexus,RX 350,2014,74643 ,White,JTJZK1BA2E2010230,Hall Chevrolet Chesapeake,VA,Base,suv,used,Chesapeake
34999,Ram,1500,2014,75779 ,Black,1C6RR7VT4ES104048,Northwest Motorsport - Spokane,WA,Laramie,truck,used,Spokane Valley
15998,Ford,Escape,2014,90465 ,Silver,1FMCU9G90EUB48414,CarMax Salt Lake (South Jordan) - Now offering Curbside Pickup,UT,SE,suv,used,South Jordan
25999,Ford,F150,2014,155629 ,Gray,1FTFW1ET5EFB90755,Northwest Motorsport - Puyallup,WA,FX4,truck,used,Puyallup
16499,Ford,Mustang,2014,76380 ,Black,1ZVBP8AM3E5271646,California Motors Direct1,CA,V6,coupe,used,Santa Ana
13350,Kia,Sorento,2014,108181 ,Gray,5XYKT4A62EG543295,Shift Sacramento - Test Drives Delivered to You,CA,LX,suv,used,Sacramento
35998,Ford,F150,2014,23898 ,Tan,1FTFX1EF3EKE88137,CarMax Gastonia - Now offering Curbside Pickup and Home Delivery,NC,XLT,truck,used,Gastonia
29102,Toyota,FJ Cruiser,2014,103469 ,White,JTEBU4BF6EK180985,Quebedeaux Buick GMC,AZ,Base,suv,used,Tucson
9900,GMC,Terrain,2014,142421 ,Crystal Red Tintcoat,2GKALMEK8E6335507,Dan Cummins Georgetown,KY,SLE-1,suv,used,Georgetown
36499,Jeep,Grand Cherokee,2014,108202 ,Brilliant Black Crystal Pearl Coat,1C4RJFDJXEC248045,Texas Direct Auto,TX,SRT,suv,used,Stafford
26998,Ram,1500,2014,81203 ,Black,1C6RR6FTXES248230,CarMax Fresno - Now Open,CA,Express,truck,used,Fresno
23499,Toyota,Highlander,2014,102166 ,Blizzard Pearl,5TDKKRFH4ES030630,Texas Direct Auto,TX,XLE,suv,used,Stafford
13998,Ford,Fusion,2014,65920 ,Deep Impact Blue Metallic,3FA6P0HD8ER157818,Sears Imported Autos,MN,SE,sedan,used,Minnetonka
8193,Smart,fortwo,2014,32057 ,Rally Red,WMEEJ3BA4EK780351,Chevrolet of Wooster,OH,passion,hatchback,used,Wooster
59995,Maserati,GranTurismo,2014,22247 ,Bianco Eldorado,ZAM45VLA4E0092642,D&C Motor Company,OR,Sport,coupe,used,Portland
17999,Honda,Accord,2014,80595 ,White Orchid Pearl,1HGCR3F85EA007949,Texas Direct Auto,TX,EX-L V6 w/Navi,sedan,used,Stafford
14499,Scion,tC,2014,21577 ,Cement,JTKJF5C7XE3080477,Montclair Auto Exchange,CA,Base,coupe,used,Montclair
15500,BMW,3 Series,2014,92740 ,White,WBA3D3C52EK155345,Shift San Diego - Test Drives Delivered to You,CA,328d,sedan,used,Oceanside
24886,Chevrolet,Camaro,2014,110987 ,Black,2G1FK3DJ2E9307796,"Gunn Chevrolet, Ltd.",TX,SS,convertible,used,Selma
27382,Chevrolet,Silverado 1500,2014,119691 ,Gray,3GCUKREC4EG528596,Ken Garff St. George Ford Lincoln,UT,LT,truck,used,St George
15995,Chevrolet,Camaro,2014,84935 ,White,2G1FA1E33E9317969,Premier Auto Group,NJ,LS,coupe,used,Turnersville
22500,Lexus,IS 250,2014,81268 ,Gray,JTHCF1D20E5013885,Shift LA - Test Drives Delivered to You,CA,Base,sedan,used,Commerce
24999,Chevrolet,Silverado 1500,2014,66367 ,Red,1GCRCPEC5EZ255174,Northwest Motorsport - Pasco,WA,Work Truck,truck,used,Pasco
17998,Ford,Escape,2014,51538 ,Red,1FMCU9GX6EUD86153,CarMax Greenville NC - Now offering Curbside Pickup,NC,SE,suv,used,Winterville
23895,Ford,Mustang,2014,45283 ,Ingot Silver Metallic,1ZVBP8CF0E5265947,Florida Fine Cars Miami,FL,GT,coupe,used,Miami
17650,Chevrolet,Camaro,2014,56764 ,Gray,2G1FA1E35E9205626,Shift LA - Test Drives Delivered to You,CA,LS,coupe,used,Commerce
14450,Toyota,Corolla,2014,64855 ,Green,2T1BURHE2EC007031,Shift LA - Test Drives Delivered to You,CA,LE,sedan,used,Commerce
22950,Lexus,IS 350,2014,75837 ,Black,JTHBE1D28E5002907,Shift LA - Test Drives Delivered to You,CA,Base,sedan,used,Commerce
23998,Chrysler,300,2014,39991 ,Gray,2C3CCABG5EH376320,CarMax Tyler - Now offering Curbside Pickup,TX,S,sedan,used,Tyler
19998,Volvo,XC90,2014,66918 ,Black,YV4952CY9E1682090,CarMax Columbia - Now offering Curbside Pickup,SC,3.2,suv,used,Columbia
19023,Ford,Mustang,2014,49994 ,Ruby Red Metallic Tinted Clearcoat,1ZVBP8AMXE5290811,Dan Deery Toyota,IA,V6,coupe,used,Cedar Falls
13690,Kia,Sportage,2014,70130 ,Clear White,KNDPB3AC1E7617764,Bomnin Chevrolet West Kendall,FL,LX,suv,used,Miami
30500,BMW,4 Series,2014,19786 ,Blue,WBA3T3C54EJ877098,Shift Sacramento - Test Drives Delivered to You,CA,435i,convertible,used,Sacramento
17000,Honda,Accord,2014,99855 ,Gray,1HGCR3F81EA030676,Heritage Honda Westminster,MD,EX-L V6,sedan,used,Westminster
22998,Audi,A5,2014,38935 ,Black,WAUCFAFR2EA037055,CarMax Roswell - Now offering Curbside Pickup and Home Delivery,GA,2.0T quattro Premium,coupe,used,Roswell
12999,Volkswagen,Jetta,2014,98677 ,Reflex Silver Metallic,3VWD07AJ6EM430635,Texas Direct Auto,TX,SE,sedan,used,Stafford
17799,Toyota,RAV4,2014,67105 ,Barcelona Red Metallic,2T3WFREV9EW098143,Corona Motors Direct,CA,XLE,suv,used,Norco
13500,Chrysler,300,2014,93961 ,White,2C3CCAAG1EH378597,Ferman Chrysler Jeep Dodge RAM New Port Richey,FL,Base,sedan,used,New Port Richey
26991,Toyota,Tacoma,2014,110270 ,Red,5TFLU4EN1EX103066,Northwest Chrysler Jeep Ram Dodge Ram,TX,V6,truck,used,Houston
21950,BMW,4 Series,2014,88278 ,Blue,WBA3V7C53EP770719,Shift LA - Test Drives Delivered to You,CA,428i,convertible,used,Commerce
16950,Honda,Accord,2014,77380 ,Black,1HGCR2F59EA067443,Shift LA - Test Drives Delivered to You,CA,Sport,sedan,used,Commerce
27690,GMC,Sierra 1500,2014,91930 ,Fire Red,1GTV2UECXEZ385841,Rod Hatfield Chevrolet,KY,SLE,truck,used,Lexington
18994,Toyota,RAV4,2014,68669 ,Super White,JTMZFREVXED027740,Camelback Toyota,AZ,LE,suv,used,Phoenix
22499,BMW,4 Series,2014,60923 ,Black Sapphire Metallic,WBA3R1C58EF729431,OC Auto Exchange,CA,435i,coupe,used,Fullerton
